,percent_known,mean
2099952,"[0, 0.1, 0.1984, 0.21652777777777776, 0.210625, 0.5477777777777777, 0.2622935779816514, 0, 0.21239130434782608, 0.3333333333333333, 0.2, 0.22027777777777777, 0.2900000000000001, 0.38153846153846155, 0.19921348314606743, 0.3333333333333333, 0.5, 0.2, 0.2225, 0.24036363636363642, 0.2512765957446808, 0.2589795918367347, 0.3172916666666667, 0.13066666666666665, 0.314390243902439, 0.25, 0.22857142857142856, 0.3314285714285714, 0.1520689655172414, 0.3046153846153846, 0.2092857142857143, 0.20903225806451614, 0.178, 0.16666666666666666, 0.20837209302325582, 0.22846153846153844, 0.11926829268292682, 0.08818181818181818, 0.2965, 0, 0.1984, 0.2852941176470588, 0.16666666666666666, 0, 0.04041666666666666, 0.19096774193548388, 0.3725, 0.18181818181818182, 0.3333333333333333, 0.36, 0.10526315789473684, 0.236, 0.19357142857142856, 0.11720000000000001, 0, 0.17769230769230768, 0.18181818181818182, 0.191, 0.3333333333333333, 0.1111111111111111, 0.20619718309859156, 0, 0.14285714285714285, 0.296, 0.2718, 0.15115384615384617, 0.3333333333333333, 0.14285714285714285, 0.23416666666666666, 0.1525, 0.16666666666666666, 0.37124999999999997, 0.22545454545454546, 0.16666666666666666, 0.07692307692307693, 0.10333333333333333, 0.18595238095238095, 0.25933333333333336, 0.2222222222222222, 0.20857142857142857, 0.18181818181818182, 0.23434108527131786, 0.27999999999999997, 0.07692307692307693, 0.23991304347826087, 0, 0.252, 0.21444444444444447, 0.48666666666666664, 0.32, 0.33840909090909094, 0.18875000000000003, 0.1542105263157895, 0.2593333333333333, 0.18181818181818182, 0.17323529411764704, 0.23118644067796612, 0.09090909090909091, 0, 0.25, 0.25, 0.2857142857142857, 0.25]",0.2111158339773796
2099954,"[0.1111111111111111, 0.4, 0.18181818181818182, 0.6178378378378379, 0.39840000000000003, 0.28833333333333333, 0.17, 0.2857142857142857, 0.25, 0.2, 0.2722222222222222, 0.2, 0.2393103448275862, 0.19466666666666665, 0.2706779661016949, 0.28055172413793106, 0.27555555555555555, 0.3663157894736842, 0.16905660377358492, 0.1864150943396226, 0, 0.1111111111111111, 0.16754716981132073, 0.245, 0.18, 0.11272727272727273, 0, 0.24852941176470586, 0.09090909090909091, 0.3, 0.35863636363636364, 0.42857142857142855, 0, 0.1805263157894737, 0.42, 0.10526315789473684, 0.1111111111111111, 0.4, 0.11588235294117646, 0.125, 0.375, 0.42857142857142855, 0.2175609756097561, 0, 0.49333333333333335, 0.24020408163265314, 0.37, 0.22647058823529412, 0.07692307692307693, 0.20181818181818179, 0.18181818181818182, 0.4114285714285714, 0.14285714285714285, 0.27897435897435896, 0.06758620689655172]",0.2322063205687203
2099956,"[0, 0.1111111111111111, 0.2, 0.26666666666666666, 0, 0.2857142857142857, 0.1111111111111111, 0.0903125, 0.2425, 0.1780327868852459, 0.1693693693693694, 0.19249999999999998, 0.05555555555555555, 0.20666666666666667, 0.1111111111111111, 0.09090909090909091, 0, 0.22, 0, 0.2222222222222222, 0.3333333333333333, 0.20207317073170736, 0.3465, 0.21777777777777776, 0.17217391304347826, 0.2857142857142857, 0.07384615384615384, 0, 0, 0.08727272727272727, 0.23238095238095238, 0.232375, 0.16375, 0.14285714285714285, 0.096, 0, 0.33066666666666666, 0.22833333333333336, 0, 0, 0.21763157894736843, 0, 0.20920454545454545, 0.19230769230769232, 0.20767441860465116, 0, 0.18846938775510202, 0, 0.06533333333333333, 0.09090909090909091, 0.12710526315789475, 0.2690909090909091, 0.17863636363636365, 0, 0.3, 0.16666666666666666, 0.07692307692307693, 0.13066666666666665, 0.09090909090909091, 0.18181818181818182, 0.25063829787234043, 0, 0.16666666666666666, 0.3075, 0.196, 0.23076923076923078, 0.21814814814814817, 0.20666666666666667, 0.14285714285714285, 0.21625, 0.17721311475409834, 0, 0.16333333333333333, 0, 0, 0.40941176470588236, 0.23961165048543692, 0.1111111111111111, 0, 0, 0]",0.1435600040472924
2559845,"[0.1111111111111111, 0.2711111111111111, 0.12, 0, 0.13066666666666665, 0, 0.2677272727272727, 0.16462962962962965, 0, 0.21142857142857144, 0, 0, 0.21539682539682545, 0.05263157894736842, 0.08454545454545455, 0, 0.392, 0.12, 0, 0.1031578947368421, 0.21153846153846154, 0, 0, 0.1746031746031746, 0.2917647058823529, 0, 0, 0.24, 0.25, 0.1781818181818182, 0.1225, 0.2222222222222222, 0.05555555555555555, 0.1111111111111111, 0.18640625, 0.22266666666666665, 0, 0.14095238095238094, 0.15833333333333333, 0.22294117647058825, 0.30230769230769233, 0.2727272727272727, 0.17176470588235293, 0.205, 0.3333333333333333, 0.25, 0.2613333333333333, 0.24666666666666667, 0.21777777777777776, 0.125, 0.22088709677419358, 0.2397272727272727, 0.1419047619047619, 0.22483870967741934, 0.2, 0, 0, 0, 0, 0.06666666666666667, 0.3333333333333333, 0.43555555555555553, 0.17254901960784316, 0]",0.14772744017334363
2559847,"[0.2857142857142857, 0.06, 0, 0.19724999999999998, 0.16764705882352943, 0, 0, 0.125, 0.05555555555555555, 0.2062295081967213, 0.24125, 0, 0.125, 0.1111111111111111, 0.19866666666666666, 0.11720000000000001, 0.25, 0.34461538461538466, 0.19047619047619047, 0.24416666666666667, 0.2, 0.16666666666666666, 0.09523809523809523, 0.2109375, 0, 0, 0.25, 0.5, 0.21285714285714286, 0.16333333333333333, 0, 0.09523809523809523, 0, 0.37307692307692303, 0, 0.1, 0.0384, 0, 0.198, 0.18594594594594593, 0.18184615384615385, 0.33361702127659576, 0.21675, 0.16055555555555556, 0.2771929824561404, 0.19733333333333333, 0.1781818181818182, 0.14285714285714285, 0, 0.0625, 0.17647058823529413, 0.32666666666666666, 0, 0.198, 0.16666666666666666, 0.05555555555555555, 0.4, 0.25, 0.07142857142857142, 0.3333333333333333, 0.09090909090909091, 0.17391304347826086, 0.2288235294117647, 0.3126984126984127, 0.2003448275862069, 0.35294117647058826, 0.26594594594594595, 0.125, 0.3184, 0.20833333333333334, 0.2986666666666667, 0.396, 0.125, 0.22767441860465115, 0.2857142857142857, 0.13999999999999999, 0.2857142857142857, 0.18181818181818182, 0, 0.1111111111111111, 0.2]",0.17243876332145597
2559849,"[0.3333333333333333, 0.21777777777777776, 0.2857142857142857, 0, 0.49125, 0, 0.4, 0.16666666666666666, 0.3333333333333333, 0.25, 0.2, 0.2640909090909091, 0.19849557522123898, 0.20666666666666667, 0.20679245283018868, 0.25, 0.182, 0.23285714285714287, 0.21351351351351353, 0.1638888888888889, 0.29500000000000004, 0.16, 0.23333333333333334, 0.2648322147651007, 0.24444444444444444, 0.5, 0.1711731843575419, 0.2919318181818182, 0.4, 0.2857142857142857, 0.2756, 0.32112676056338035, 0.2, 0.2, 0, 0.23333333333333334, 0.2692307692307692, 0.24760000000000001, 0.3333333333333333, 0.1931645569620254, 0.19733333333333333, 0.10810810810810811, 0.25, 0.3514285714285714, 0.25, 0.25763157894736843, 0.2757142857142857, 0.1825, 0.2175, 0.24771084337349397, 0.2894736842105263, 0.29307692307692307, 0.2508888888888889, 0.17647058823529413, 0.15115384615384617, 0.19391304347826085, 0.1839130434782609, 0.26522388059701496, 0.18511627906976744, 0.33999999999999997, 0.20551724137931035, 0.19047619047619047, 0.2857142857142857, 0.3333333333333333, 0.2222222222222222, 0, 0.125, 0.2, 0.2791025641025641, 0.16575221238938054, 0, 0, 0.20977272727272728, 0.3333333333333333, 0.192, 0]",0.22533657353198158
2559851,"[0.2222222222222222, 0.18253333333333335, 0.18169230769230768, 0.15076923076923077, 0, 0.3333333333333333, 0.14500000000000002, 0.25400000000000006, 0.13999999999999999, 0.10666666666666666, 0.14285714285714285, 0.2287179487179487, 0.38153846153846155, 0.26235294117647057, 0.125, 0.2674193548387097, 0.14057142857142857, 0.1521111111111111, 0.2751886792452828, 0.23, 0.26666666666666666, 0.3333333333333333, 0.186, 0.27102564102564103, 0.2984615384615385, 0.22, 0.2444099378881988, 0.435, 0.21317073170731707, 0, 0, 0.27145, 0.23351515151515156, 0.25, 0.20812499999999998, 0.2528813559322034, 0.2857142857142857, 0.29288000000000003, 0.26269230769230767, 0.2125, 0.3333333333333333, 0.2665384615384615, 0.489, 0.23677419354838708, 0.18181818181818182, 0.16666666666666666, 0.3308333333333333, 0.23076923076923078, 0.29, 0, 0.386, 0.3, 0.2716923076923077, 0.3333333333333333, 0.3333333333333333, 0.23294117647058823, 0.18, 0, 0.18210526315789474, 0.19499999999999998, 0, 0.16666666666666666, 0.3333333333333333, 0.07692307692307693, 0.3333333333333333, 0.1781818181818182, 0.11764705882352941, 0.125, 0.22363636363636363, 0.2541346153846154, 0.2, 0, 0.29846153846153844, 0.25, 0.2857142857142857, 0.3255555555555556, 0.1742857142857143, 0.25]",0.22042067035006627
2559853,"[0.05263157894736842, 0, 0.13043478260869565, 0.05263157894736842, 0.26105263157894737, 0.19166666666666668, 0, 0.33, 0.23955555555555555, 0.25, 0.2676923076923077, 0.32666666666666666, 0.16666666666666666, 0.09090909090909091, 0.2635294117647059, 0.2818320610687023, 0.19555555555555557, 0.325, 0.18181818181818182, 0.4228571428571429, 0.2861627906976745, 0.4444444444444444, 0.4, 0.1901010101010101, 0.36363636363636365, 0.13285714285714287, 0.18518518518518517, 0.3136842105263158, 0.26, 0.25, 0.34192307692307694, 0.08333333333333333, 0.27999999999999997, 0.21814814814814815, 0.16666666666666666, 0.21777777777777776, 0, 0, 0.264, 0.125, 0.25, 0.1111111111111111, 0.15384615384615385, 0.17298245614035088, 0.3479069767441861, 0.23422680412371136, 0.25, 0.25956521739130434, 0.3421153846153846, 0.24779411764705883, 0.2378, 0.33022222222222225, 0.23809523809523808, 0.3014634146341464, 0.244, 0.21052631578947367, 0.3457462686567165, 0.2605714285714286, 0.1, 0.25130434782608696, 0.1, 0.23076923076923078, 0.29300000000000004, 0.125, 0.30900000000000005, 0.21555555555555556, 0.31136363636363634, 0.11853658536585367, 0.25826086956521743, 0.25, 0.20750000000000002, 0.23809523809523808, 0.2727272727272727, 0.265, 0.26, 0.17454545454545453, 0.17217391304347826, 0.36624999999999996, 0.21052631578947367, 0, 0.08333333333333333]",0.2210411715082602
2559855,"[0, 0.264, 0, 0.43555555555555553, 0.3, 0.14285714285714285, 0.09090909090909091, 0.40705882352941175, 0.16666666666666666, 0.16666666666666666, 0, 0.3333333333333333, 0.3216666666666667, 0, 0.32, 0.14285714285714285, 0.16666666666666666, 0.14285714285714285, 0.16666666666666666, 0, 0.3288888888888889, 0.15, 0.0625, 0.22673469387755105, 0.2461290322580645, 0.1875, 0, 0.18518518518518517, 0.49666666666666665, 0.20013513513513512, 0.1376, 0.10962962962962963, 0.2616666666666667, 0.2057142857142857, 0, 0.2857142857142857, 0.2, 0.2222222222222222, 0.16, 0, 0, 0, 0.2058139534883721, 0.14095238095238094, 0, 0, 0.2584, 0.25, 0.25411764705882356, 0, 0.4, 0.1837037037037037, 0.26105263157894737, 0.21333333333333332, 0.25, 0.3, 0.16666666666666666, 0.2063157894736842, 0.1, 0.26999999999999996, 0.15719298245614036, 0.3333333333333333, 0.31, 0.192, 0.155, 0.125, 0.08333333333333333, 0.20857142857142857, 0, 0.24, 0.1796590909090909, 0.2711111111111111, 0.06538461538461539, 0.25, 0.19076923076923077, 0.09548387096774194, 0.32, 0, 0, 0.12246153846153846, 0.2613333333333333, 0.22580645161290322, 0.27571428571428575, 0, 0.08333333333333333, 0.1111111111111111, 0.267283950617284, 0.2, 0.17714285714285713, 0.22902439024390245, 0, 0.28711111111111115, 0.17088235294117646, 0.29415094339622644, 0.2972972972972973, 0.27388888888888885, 0.306875, 0.375, 0.18, 0, 0, 0.3333333333333333, 0.07692307692307693, 0.08272727272727273, 0, 0.21285714285714286, 0.20500000000000004, 0.3333333333333333, 0.49, 0.37166666666666665, 0.096, 0.24, 0.2690909090909091, 0, 0, 0.1424390243902439, 0.23117021276595745, 0.3333333333333333, 0.1824074074074074, 0.2, 0, 0.2727272727272727, 0.16641509433962265, 0.23411764705882354, 0, 0.4141666666666666, 0, 0.15719298245614036, 0.23559999999999998, 0.0919047619047619, 0.2, 0.15629629629629632, 0.3333333333333333, 0, 0.17545454545454547, 0.2817142857142857, 0.07692307692307693, 0.16333333333333333, 0.041666666666666664, 0.25, 0.1031578947368421, 0, 0.5, 0.13333333333333333, 0.315, 0.32666666666666666, 0.3288888888888889, 0, 0, 0.11764705882352941, 0.16666666666666666, 0, 0.3333333333333333, 0.14285714285714285, 0.1111111111111111, 0.3333333333333333, 0, 0, 0, 0.07692307692307693, 0.25833333333333336, 0.2857142857142857, 0.14285714285714285, 0, 0.4185714285714286, 0.2246153846153846, 0, 0.14285714285714285, 0.2, 0.4, 0.09090909090909091, 0.07692307692307693, 0.20058823529411765, 0.1781818181818182, 0.1997727272727273, 0, 0.16, 0.1, 0.2222222222222222, 0]",0.17417362375898393
2559857,"[0.3333333333333333, 0.3255555555555556, 0, 0.07692307692307693, 0, 0.30434782608695654, 0, 0.26272727272727275, 0.22608108108108108, 0.2646153846153846, 0.07384615384615384, 0, 0.3333333333333333, 0.09090909090909091, 0.32866666666666666, 0.07692307692307693, 0.20857142857142857, 0.32866666666666666, 0.36625, 0.2, 0, 0, 0.1111111111111111, 0, 0, 0.2857142857142857, 0, 0.16666666666666666, 0.1523076923076923, 0.2727272727272727, 0.2857142857142857, 0, 0.22933333333333333, 0, 0.3244444444444444, 0.125, 0.49333333333333335, 0.4, 0.13904761904761903, 0.09090909090909091, 0.275, 0.14634146341463414, 0.37124999999999997, 0, 0.18181818181818182, 0.25, 0, 0.19911111111111113, 0, 0, 0, 0, 0.3333333333333333, 0.08333333333333333, 0.14285714285714285, 0, 0.21528925619834716, 0.2608695652173913, 0.3333333333333333, 0.296, 0.21123287671232874, 0, 0.2382258064516129, 0.3333333333333333, 0, 0.10105263157894737, 0.245, 0, 0.35714285714285715, 0, 0, 0.245, 0.24407407407407408, 0, 0.25, 0.18805555555555553, 0.16666666666666666]",0.16292700785299213
2559859,"[0.2727272727272727, 0.17441176470588235, 0.3333333333333333, 0.27, 0.396, 0.2940740740740741, 0.16666666666666666, 0.18095238095238095, 0.245625, 0.1781818181818182, 0.16666666666666666, 0.1111111111111111, 0.047619047619047616, 0, 0.192, 0.22066147859922186, 0.2517073170731708, 0.31560000000000005, 0.21297297297297296, 0.3333333333333333, 0.26666666666666666, 0.375, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.19016129032258067, 0.296, 0.2857142857142857, 0.3333333333333333, 0.07142857142857142, 0.19713333333333333, 0.24666666666666667, 0.23743589743589744, 0, 0.27785714285714286, 0.25, 0.11, 0.44, 0.2986666666666667, 0.2536283185840708, 0.1917094017094017, 0.21565217391304348, 0.09090909090909091, 0, 0.2857142857142857, 0.3333333333333333, 0.375, 0.172, 0.25, 0, 0.39266666666666666, 0.16444444444444445, 0.278974358974359, 0.27571428571428575, 0, 0.16333333333333333, 0.22957894736842105, 0.5, 0, 0.3075862068965517, 0, 0.21285714285714288, 0.16, 0.125, 0.17647058823529413, 0, 0.2222222222222222, 0.18, 0.293]",0.2159279232295921
2559861,"[0, 0.25, 0.2742857142857143, 0.4, 0.17529411764705882, 0.05333333333333333, 0.26648648648648654, 0.2425, 0.3333333333333333, 0.3333333333333333, 0.23738095238095236, 0.1875, 0.125, 0.15578947368421053, 0.2442857142857143, 0, 0.2681818181818182, 0.34445652173913044, 0.2, 0.30523809523809525, 0.315, 0.3886956521739131, 0.3, 0.26666666666666666, 0.29, 0.125, 0.17043478260869566, 0.34540540540540543, 0.24666666666666667, 0.2348684210526316, 0, 0.3443478260869565, 0.26999999999999996, 0.23640000000000005, 0.16, 0.28350000000000003, 0, 0.2234615384615385, 0.0965, 0.25, 0.381, 0.22538461538461535, 0, 0.2936842105263158, 0.18181818181818182, 0.13785714285714287, 0.25, 0.2, 0.20842105263157892, 0.20604166666666668, 0.26313953488372094, 0.18142857142857144, 0.17411764705882352, 0.3333333333333333, 0.3333333333333333, 0.25767123287671234, 0.26666666666666666, 0.22215909090909092, 0.35363636363636364, 0.15557142857142858, 0.21090909090909093, 0.26105263157894737, 0.2, 0.17043478260869566, 0.3556896551724138, 0.34304347826086956, 0.31384615384615383, 0.3068421052631579, 0.25, 0.2, 0.38153846153846155, 0.19733333333333333, 0, 0, 0.096, 0.2234782608695652, 0.3233333333333333]",0.2260014443162107
2559863,"[0.45454545454545453, 0.16666666666666666, 0.2222222222222222, 0.3333333333333333, 0, 0.125, 0.30657142857142866, 0, 0.2574757281553398, 0, 0.23990196078431375, 0.23107692307692315, 0.3030769230769231, 0.3243636363636364, 0.3333333333333333, 0.4, 0.1627777777777778, 0.18126213592233012, 0.19485714285714287, 0, 0.2222222222222222, 0.1871794871794872, 0.3333333333333333, 0.2, 0.17375000000000002, 0.125, 0.28285714285714286, 0.14285714285714285, 0.19999999999999998, 0.20633802816901406, 0.23866666666666664, 0.16416666666666666, 0.20849624060150376, 0, 0, 0.19799999999999998, 0.15789473684210525, 0.3333333333333333, 0.25, 0.2727272727272727, 0.14361702127659576, 0.3136842105263158, 0.12571428571428572, 0.20888888888888887, 0.22933333333333333, 0.2222222222222222, 0.15666666666666665, 0.20482758620689653, 0.16307692307692306, 0.27463414634146344, 0.19733333333333333, 0.36363636363636365, 0.10666666666666666, 0, 0.16444444444444445, 0.07142857142857142, 0.15789473684210525, 0.14909090909090908, 0.17647058823529413, 0.17545454545454547, 0.3333333333333333]",0.19789681503052256
2559865,"[0.5671428571428571, 0, 0.28291666666666665, 0.20362068965517247, 0.3295238095238095, 0, 0.3333333333333333, 0, 0.16666666666666666, 0.2690909090909091, 0, 0.5, 0.25, 0, 0, 0, 0.25, 0.155, 0.3333333333333333, 0, 0.09090909090909091, 0.2, 0.3333333333333333, 0.2361904761904762, 0, 0.16333333333333333, 0, 0.16166666666666665, 0.14166666666666666, 0.2, 0, 0.15666666666666665, 0, 0.10526315789473684, 0.20460317460317462, 0.2222222222222222, 0.375, 0.24666666666666667, 0.22657142857142856, 0.09090909090909091, 0.07142857142857142, 0.19262295081967212, 0.30448275862068963, 0.3333333333333333, 0.13999999999999999, 0.30955555555555553, 0.22125, 0.2276923076923077, 0.25565217391304346, 0.20528301886792452, 0.3125, 0.07692307692307693, 0.16333333333333333, 0.192, 0.3333333333333333, 0.4266666666666667, 0.26681818181818184, 0, 0.34461538461538466, 0.16666666666666666, 0.25, 0.49666666666666665, 0.22199999999999998, 0.18181818181818182, 0.25, 0.2703649635036497, 0.33, 0.17304347826086958, 0, 0.29129411764705887, 0.16666666666666666, 0, 0, 0.3333333333333333, 0, 0.2624444444444445, 0.3488235294117647, 0.49416666666666664, 0.30896551724137933, 0, 0.29615384615384616, 0.08695652173913043, 0.25, 0.2839285714285714, 0.2, 0.3333333333333333, 0.19146341463414634, 0.21444444444444447, 0.196, 0, 0.2830952380952381, 0.48, 0, 0, 0.5, 0.07692307692307693, 0.3743589743589744, 0.21071428571428572, 0.25, 0.14846153846153848, 0.20604166666666668, 0.32666666666666666, 0, 0.25933333333333336, 0.3333333333333333, 0.36133333333333334, 0.28774193548387095, 0.25257142857142856, 0.25222222222222224, 0.20604166666666668, 0, 0.15945945945945944, 0.2848888888888889, 0.29, 0.125, 0.16, 0.14285714285714285, 0.2038235294117647, 0.13714285714285715, 0, 0.2757142857142857, 0.1, 0.12, 0.27999999999999997, 0, 0.2, 0.32876811594202904, 0.2785211267605634, 0.22642857142857142, 0.18416666666666667, 0.393, 0.26311111111111113, 0.392, 0.2581981981981982, 0.24777777777777776, 0.32666666666666666, 0.4444444444444444, 0.35294117647058826, 0.4613333333333333, 0.3426086956521739, 0.3333333333333333, 0.3333333333333333, 0, 0.3]",0.21198619906563904
2559867,"[0.4, 0.1, 0, 0, 0.125, 0.24125000000000002, 0.125, 0.3333333333333333, 0.125, 0.2222222222222222, 0.3659259259259259, 0.24000000000000002, 0.08333333333333333, 0.2690909090909091, 0.25, 0.15578947368421053, 0.2573913043478261, 0.31, 0.25, 0.18181818181818182, 0.29621621621621624, 0, 0.31574468085106383, 0.23, 0.23095238095238094, 0.18047619047619048, 0.16666666666666666, 0.41083333333333333, 0.21428571428571427, 0.29300000000000004, 0.3333333333333333, 0.21142857142857144, 0.3201818181818182, 0.44727272727272727, 0.5, 0.297, 0.328, 0.24666666666666667, 0, 0.3333333333333333, 0.396, 0.3333333333333333, 0.060714285714285714, 0.13999999999999999, 0.3131707317073171, 0.2984848484848485, 0.28777777777777774, 0.19693333333333332, 0.16333333333333333, 0.2990476190476191, 0.2846728971962617, 0.194, 0.2690909090909091, 0.27222222222222225, 0.2, 0.2731034482758621, 0.3157831325301205, 0.0890909090909091, 0.09090909090909091, 0, 0, 0, 0.23076923076923078, 0, 0.3523684210526316, 0.3702083333333333, 0.125, 0.18181818181818182, 0, 0.2838095238095238, 0.12, 0.2, 0.2611764705882353, 0.09090909090909091, 0.23473684210526316, 0.20238095238095238, 0.16975609756097562, 0.08727272727272727, 0.2657142857142857, 0.31636363636363635, 0.24, 0.2925925925925926, 0.2609195402298851, 0.1111111111111111, 0.521904761904762, 0.30750000000000005]",0.22202937195718134
